故意玩桌遊餐廳Good Eat & Play,24.69347,120.8829
到MieR家玩,24.12223,120.68007
桌兔子 - 桌上遊戲休閒空間,25.0124299,121.53619
Funking桌遊概念輕食館 - 北門旗艦店,23.00606,120.2143
米卡桌遊館,24.18106,120.59019
翻轉x點子 桌遊館,23.12853,120.29417
陽光桌遊世界-西門店,25.04197,121.50776
斜角巷桌遊專賣店,25.082983593821,121.54661095532
Fun4桌遊忠孝嗷嗚店,22.61609,120.30976
小密親子桌遊,24.1860399,120.61805
瘋桌遊彰化店,24.07955,120.53419
華曜書局-台中桌遊批發、圖書採購、國中小參考書,24.1408099,120.65348
小桌末 Weekend of Tabletop-games 桌遊x飲品x點心,23.556997546896,120.43021870852
桌遊聯盟-文山景美部落,24.99345,121.5399
牧羊人桌遊店,24.180812,120.645514
格子跳桌遊館,22.99582,120.23282
ing癮桌遊餐廳,22.67962,120.50689
瘋桌遊板橋店,25.00181,121.45397
貓咪貓咪 6s 台北東區桌遊旗艦店,25.041884737759,121.54432296753
小桌子桌遊 彰化店,24.08292,120.55936
桃園桌遊店-方同學桌遊,24.9954,121.30535
風城魔法學院旗艦店-專業魔術、桌遊、氣球教學,24.833416352748,121.01354828672
桌遊聯盟新北板橋部落,25.09434,121.52122
喬桌遊 - 三多店,22.61223,120.30212
漫果子桌遊花蓮店,23.98037,121.60564
陸爸爸故事館/桌遊休閒館,24.1156,120.67074666667
桌遊幽靈城,24.96661,121.22474
瘋桌遊竹南店,24.68474,120.87956
寶島桌遊來襲,24.129658989367,120.64601898193
桌遊愛樂事 EmperorS4 Games,25.02218,121.55391
貓咪貓咪5台南新天地（桌遊咖啡屋）,22.98681,120.1978
貓咪貓咪4新竹培英店（桌遊咖啡屋）,24.795863917648,120.97687774118
桌癮桌遊休閒空間,22.6488,120.32294
瘋桌遊台中忠孝店,24.1307699,120.68507
瘋桌遊南崁店,25.1845561,121.4478454
棋樂無窮桌遊XDDcafe',25.060396353303,121.53114063576
Mood Club 沐咖桌遊俱樂部,25.0097,121.45602
勃根地桌遊休閒館-台南健康店,22.98132,120.19445
彰化鬥陣桌遊,24.076412188615,120.54379999638
理牢桌遊城-雄商分店,22.62629,120.30984
瘋桌遊台中后里店,24.302231041377,120.7111744243
咖桌遊,22.66011599028,120.51276683807
木木日子桌遊 MUMU DAY,25.03973,121.57738
瘋桌遊新竹店,24.801837346721,120.99778154992
瘋桌遊蘆洲店,25.08549,121.47724
瘋桌遊三峽店,24.94563160616,121.37722644331
方塔桌遊,22.99119,120.21577
雲遊趣桌遊館,23.70409,120.54564
Es飛鏢桌遊館,24.16694,120.65062
漫果子桌遊大直店,25.08305,121.54817
德州撲克-貴族益智桌遊,22.57567,120.37147
瘋桌遊高雄左營新光三越,22.6875,120.30915
瘋桌遊新店店,24.973480140747,121.53382075597
FUN4桌遊高醫擴充,22.64341,120.30954
tobey's 桌遊,22.66857,120.30435
輔大 逗桌遊,25.03244,121.43506
魔法BOX 桌遊學堂,25.015728325285,121.4806294446
派樂地Palette 桌遊餐飲聚會空間-延吉店,25.046092156793,121.55197583008
天下無雙桌遊城,22.64617,120.34372
桌遊廚房,24.994711169871,121.500551651
瘋桌遊台中崇德店,24.18067,120.68585
巧思玩桌遊,23.6772,120.47383
瘋桌遊頭份店,24.69243,120.90891
全球愛桌遊,24.74789,121.74994
遊樂園桌上遊戲主題餐廳,24.159372372017,120.652821064
桌遊趣-桌遊推廣教室,24.556906982448,120.81506044519
樂GO 玩具桌遊專賣店【宅媽桃園店】,25.10597,121.24329
哈啦玩桌遊,24.109497182076,120.49905142594
貓咪貓咪CatCat 桌遊咖啡屋,25.0574979,121.5170854
兩個世界TwoWorld桌遊、咖啡、飲茶,24.22421,120.58013
